"Matheus Viana",4168,52.35
"Elaine Batista",3930,393.32
"Lucas Oliveira",1641,585.61
"Vivian Maciel",5678,924.48
"Paulo Rezende",2165,956.7
"Wallace Meireles",1662,680.66
"Aline Oliveira",6875,603.16
"Rodrigo Valente",1838,894.4
"Priscila Peixoto",5963,158.32
"Tainá Serra",1272,49.5
"Natália Pacheco",6877,743.87
"Hugo Sá",5751,512.09
"Marcelo Figueiredo",4007,649.12
"Heitor Freitas",1408,74.99
"Luiza Amorim",5263,582.42
"Elaine Monteiro",3472,778.95
"Giovana Alves",5918,312.35
"Vinícius Pacheco",2579,509.13
"Rodrigo Tavares",1599,279.89
"Vinícius Bezerra",4092,484.43
"Sônia Mendes",4330,924.27
"Gabriel Ramos",6768,965.45
"Samuel Borges",1386,741.12
"Roberta Ribeiro",3400,280.33
"Samuel Camargo",3086,137.14
"Yasmin Amorim",1922,72.63
"Juliana Gomes",2379,31.18
"Jéssica Castro",3419,531.8
"Ana Farias",6137,190.75
"Simone Couto",4924,95.98
"Vivian Alves",4837,612.29
"Fernanda Barbosa",3902,320.09
"Priscila Amorim",2017,613.05
"Felipe Castro",5516,951.37
"Ana Melo",5567,943.0
"Jacqueline Torres",2262,744.1
"Fernanda Marinho",2859,875.37
"Priscila Drumond",4945,140.73
"Matheus Dias",3942,748.23
"Rebeca Camargo",4528,273.9
"Gustavo Xavier",6645,566.12
"Caio Medeiros",6368,358.19
"Fernanda Marinho",2859,151.62
"Rebeca Pereira",5298,223.23
"Carlos Batista",3367,410.5
"Diego Macedo",2236,972.3
"Fabiana Garcia",1039,784.7
"Gustavo Souza",5267,886.53
"Hugo Magalhães",4495,271.91
"Jéssica Xavier",2254,126.29
"Larissa Meireles",4128,628.89
"Gabriel Alves",3633,510.09
"Paula Muniz",1047,649.73
"Roberta Torres",1933,468.66
"Igor Vieira",3596,760.62
"Marcelo Nogueira",1551,187.62
"Renan Fernandes",5303,182.32
"Cristina Amorim",6322,44.98
"Giovana Bernardo",3206,362.03
"Mariana Sales",2713,765.59
"Clara Fonseca",5975,896.52
"Ricardo Moreira",4840,585.19
"Heitor Morais",5965,617.8
"Thiago Ramos",3666,848.98
"Priscila Ribeiro",2359,917.55
"Patrícia Teles",2769,20.14
"Ricardo Oliveira",3655,62.64
"Simone Couto",4924,663.44
"Wallace Torres",5398,945.28
"Larissa Lacerda",4870,49.54
"Ingrid Teixeira",4075,939.81
"Lucas Lacerda",4111,988.2
"Simone Cavalcanti",1403,185.94
"Kátia Cruz",1885,616.1
"Renan Tavares",1291,774.15
"Cristina Marinho",4249,800.67
"Murilo Torres",2780,118.91
"Emerson Oliveira",6405,729.08
"Estela Maia",1984,678.13
"Manuela Antunes",4467,834.02
"Larissa Ferreira",3770,125.44
"Giovana Pereira",4335,863.71
"Heitor Azevedo",3536,576.7
"Caio Medeiros",6368,372.41
"Priscila Monteiro",3152,482.42
"André Dias",3491,918.54
"Fabiana Ramos",6557,209.05
"Samuel Farias",3748,391.55
"Tainá Garcia",5051,16.52
"Helena Chaves",1142,970.43
"Joaquim Alves",5920,304.53
"Daniel Maciel",5071,923.82
"Ricardo Lacerda",3320,146.54
"Patrícia Sales",3118,706.58
"Marcos Antunes",1535,373.08
"Cristina Aguiar",4325,386.79
"Rafael Valentim",5147,156.26
"Diego Coelho",2761,274.89
"Patrícia Morais",2749,257.33
"Marcos Chaves",2509,618.42
"Giovana Abreu",1139,888.78
"Carlos Barbosa",3080,770.44
"Fábio Ribeiro",3661,560.09
"Murilo Couto",3223,182.52
"Yasmin Ramos",3306,734.69
"Túlio Fonseca",5753,962.72
"Sabrina Almeida",5990,704.47
"Yasmin Pereira",1347,625.13
"João Monteiro",6916,318.34
"Paula Farias",3073,198.14
"Simone Medeiros",6707,897.91
"Felipe Pereira",3586,301.61
"Cristina Soares",6693,999.82
"Flávio Moreira",2628,704.36
"Ricardo Muniz",5820,400.59
"Jéssica Moreira",5870,690.77
"Tainá Correia",2909,563.26
"Mariana Camargo",1126,311.02
"Robson Maia",2634,213.25
"Estela Teixeira",5359,429.54
"Felipe Rodrigues",5926,543.73
"Kátia Cardoso",3743,875.8
"Beatriz Drumond",1947,256.33
"Jéssica Muniz",6905,338.11
"Luiza Nogueira",1439,261.88
"Tatiana Drumond",1380,915.65
"Estela Nascimento",6030,887.11
"Kátia Farias",1340,376.97
"Estela Pereira",3872,504.06
"Jefferson Torres",3591,401.49
"Patrícia Macedo",4858,900.5
"Ingrid Siqueira",2369,993.94
"Leonardo Novaes",6301,261.77
"Leonardo Moura",3948,872.58
"Felipe Rodrigues",5926,174.78
"Roberta Arruda",6564,51.34
"Manuela Rodrigues",4611,111.1
"Ana Esteves",1659,914.51
"Rafaela Melo",5505,589.82
"Estela Maia",1984,497.65
"Sônia Mendes",3845,965.36
"Camila Nascimento",5598,531.02
"Flávio Magalhães",4340,708.1
"Letícia Pereira",3324,261.72
"Letícia Teles",1528,891.8
"Ingrid Sá",6919,557.19
"Hugo Almeida",1490,218.89
"William Peixoto",6400,92.35
"Yasmin Correia",4874,220.71
"Jéssica Cruz",4594,442.68
"Marcelo Queiroz",6124,648.4
"Daniel Borges",4595,91.67
"Tatiane Macedo",2708,530.94
"Rodrigo Sales",5075,403.58
"Manuela Rodrigues",4611,479.06
"Gustavo Xavier",6318,157.06
"Jefferson Abreu",6316,908.89
"Hugo Camargo",4515,773.25
"Luciana Barbosa",5464,651.32
"Roberta Sá",2436,561.54
"Jacqueline Esteves",5728,73.62
"Renata Fonseca",6828,377.31
"Sônia Mendes",4330,722.9
"Priscila Valente",1735,152.41
"Luiza Silva",6095,833.08
"Gabriel Correia",3198,512.34
"Jéssica Muniz",6905,958.45
"Fábio Delgado",1901,360.56
"Stella Ramos",4053,556.6
"Rodrigo Magalhães",2821,271.62
"Flávia Souza",6755,659.07
"Yasmin Correia",4874,219.51
"Fernanda Bittencourt",5829,411.25
"Stella Passos",3542,648.71
"Letícia Valente",5301,176.91
"Gabriele Esteves",2837,250.63
"Karen Melo",6583,18.76
"Jefferson Nogueira",4991,716.25
"Jacqueline Xavier",5358,852.85
"Gisele Neves",3897,6.74
"Marta Nascimento",1350,539.66
"Priscila Passos",2097,113.17
"Cristina Aguiar",4325,966.97
"Renata Nogueira",4759,475.32
"Vinícius Rocha",2648,991.09
"Samuel Alves",2623,710.0
"Vinícius Andrade",5046,967.78
"Kátia Bernardo",4636,255.62
"Sofia Morais",5268,53.35
"Fábio Barbosa",1201,226.63
"Marta Alves",5353,776.92
"Tatiane Cruz",1267,535.13
"Jorge Farias",2538,495.9
"Matheus Pinto",1122,610.95
"Natália Amorim",1537,465.08
"Renata Fernandes",2001,329.26
"Rodrigo Medeiros",1044,559.88
"Leonardo Santos",4785,642.17
"Caio Lacerda",1410,344.31
"Pedro Teles",2075,608.26
"Juliana Moreira",6581,740.6
"Sofia Batista",3384,231.97
"Helena Valente",4711,554.39
"Flávio Garcia",4745,534.63
"Caio Medeiros",6368,735.49
"Túlio Coelho",6395,303.01
"Emerson Bezerra",3821,475.42
"Vivian Rezende",3706,622.06
"Gustavo Rezende",2939,929.54
"Gabriel Cardoso",3204,671.21
"Rebeca Souza",6211,493.48
"William Maia",6311,550.8
"Clara Rezende",5576,389.1
"Ingrid Esteves",1864,149.54
"Marta Carvalho",4434,506.56
"Diego Abreu",2563,576.42
"Simone Bittencourt",5619,267.31
"Ana Farias",6137,626.41
"Sueli Lima",2274,561.37
"Hugo Ribeiro",6774,686.07
"Cristina Freitas",5202,860.86
"Clara Rezende",5576,90.04
"Letícia Souza",4100,573.38
"Karen Peixoto",5365,729.3
"Roberta Sá",2436,123.8
"Mariana Aguiar",2311,570.68
"Renata Nogueira",4759,876.31
"Flávio Rezende",2528,279.68
"Tainá Santos",1500,267.38
"Roberta Ferreira",6920,291.25
"Vitor Passos",1778,876.97
"Patrícia Garcia",6595,214.52
"Rafael Peixoto",4234,854.69
"Diego Macedo",2236,130.2
"Wallace Esteves",2872,107.39
"Aline Valente",2393,583.17
"Sabrina Queiroz",2267,534.25
"Tainá Garcia",5051,873.33
"Marta Dias",5313,293.24
"Marta Esteves",6568,231.95
"Thiago Garcia",1804,799.05
"Renata Pacheco",6244,388.73
"Nicole Torres",3924,408.01
"Ricardo Farias",5371,272.07
"Paulo Rezende",2165,320.69
"Bianca Novaes",5978,207.87
"Murilo Coelho",1586,436.13
"Yasmin Cardoso",4637,889.91
"Hugo Correia",5213,402.83
"Manuela Bernardo",3646,580.79
"Ana Santos",1010,559.05
"Gabriele Morais",4219,992.98
"Gabriele Sales",5611,277.32
"Jefferson Couto",6418,878.13
"Tatiana Abreu",5617,306.18
"Simone Braga",2733,480.57
"William Camargo",3231,138.37
"Renan Almeida",1282,87.71
"Yasmin Amorim",1922,464.04
"Priscila Peixoto",5963,937.05
"Flávio Viana",1868,300.72
"Gabriel Meireles",6860,203.09
"Renan Barbosa",4960,412.99
"Gisele Cavalcanti",3477,693.37
"Wallace Esteves",2872,952.49
"Bianca Nogueira",6007,986.69
"Vivian Macedo",1069,615.14
"Heitor Serra",2838,82.46
"Marta Siqueira",3717,434.01
"Renan Correia",6040,888.3
"Patrícia Braga",1013,358.12
"Rebeca Ribeiro",5152,896.28
"Tatiana Magalhães",4578,305.97
"William Maia",6311,0.46
"Vivian Moreira",3760,408.91
"Stella Sá",4676,518.06
"Flávio Meireles",4682,153.03
"Yasmin Campos",5364,971.28
"Murilo Farias",5703,807.75
"Pedro Pereira",4741,27.04
"Stella Valentim",1086,168.57
"Jéssica Ribeiro",2668,641.57
"Murilo Coelho",1586,941.97
"Sônia Magalhães",6879,187.37
"Stella Cardoso",4235,44.04
"Sara Amaral",6085,984.95
"Sônia Bezerra",3490,912.37
"Natália Mendes",1105,996.71
"Caio Fonseca",2764,377.39
"Ricardo Arruda",5050,258.69
"Aline Oliveira",6875,991.68
"Tainá Moura",1853,19.78
"Sueli Oliveira",5738,997.27
"Gustavo Souza",5267,527.45
"Lívia Passos",4379,497.14
"Marcos Souza",1248,644.83
"Larissa Domingues",1164,732.75
"Clara Teixeira",4246,613.0
"Vinícius Cardoso",3762,932.3
"Marcos Cruz",6507,415.78
"Priscila Coelho",4617,674.67
"Leonardo Santos",4785,911.33
"Diego Cavalcanti",2223,104.16
"Gustavo Passos",5687,494.68
"Pedro Borges",1738,121.4
"Patrícia Braga",1013,11.99
"Fernanda Nascimento",5695,57.75
"Tainá Garcia",5051,664.78
"José Bittencourt",5950,432.1
"João Ramos",5845,507.96
"Ricardo Pinto",2090,619.63
"Murilo Torres",3068,280.56
"Sandra Santos",6024,643.91
"Manuela Santos",1615,292.78
"Sara Rodrigues",3700,801.38
"Sônia Torres",4832,17.4
"Renata Maciel",4227,606.52
"Fabiana Garcia",1039,842.22
"Kátia Antunes",1613,964.34
"Gisele Siqueira",4716,788.33
"Carlos Mendes",4374,587.21
"Samuel Passos",3322,889.39
"Felipe Xavier",6864,228.71
"Rafael Sá",1569,818.49
"Cristina Marinho",4249,658.58
"Gisele Xavier",3302,974.22
"Joaquim Barbosa",1954,404.83
"Hugo Correia",5213,663.16
"Isabela Bittencourt",5843,357.99
"Joaquim Medeiros",1604,976.4
"Natália Rezende",2279,844.95
"Manuela Muniz",5416,270.68
"Gabriele Sales",4203,975.78
"Tatiana Cardoso",2285,149.2
"Estela Xavier",1182,681.61
"Karen Fernandes",4644,315.58
"Joaquim Alves",5920,147.88
"Beatriz Morais",2620,235.8
"Yasmin Valentim",5650,115.27
"Roberta Arruda",6564,39.65
"Isabela Fernandes",4955,491.0
"Natália Rezende",2279,628.44
"Rodrigo Martins",6813,836.25
"Gisele Xavier",3302,849.86
"Gabriele Morais",4219,659.41
"Carlos Mendes",4374,286.65
"Luiza Chaves",1965,903.05
"Luiza Costa",5114,569.99
"Jéssica Moreira",5870,83.39
"Lucas Oliveira",1641,198.74
"Ingrid Vieira",2900,147.56
"Cristina Marinho",4249,317.66
"Jacqueline Maciel",2346,203.61
"Juliana Moreira",6581,599.34
"Luiza Maciel",4511,798.72
"Paula Cavalcanti",4508,142.19
"William Aguiar",1991,766.08
"Larissa Figueiredo",1974,836.43
"Cristina Marinho",4249,624.61
"Nicolas Magalhães",3962,546.92
"Rodrigo Teles",4668,154.07
"Marcelo Torres",5406,257.66
"Manuela Rezende",5420,559.5
"Jacqueline Coelho",5644,472.63
"Gustavo Bittencourt",2014,541.1
"Jéssica Cruz",4594,906.45
"Sabrina Bittencourt",5190,71.11
"Natália Queiroz",2275,745.96
"Letícia Nascimento",5827,841.76
"Rafaela Bittencourt",2447,756.29
"Luiza Rezende",3840,291.38
"Sueli Ramos",6083,475.53
"Estela Garcia",2114,629.0
"Leonardo Gomes",3740,87.31
"Fábio Peixoto",2330,723.02
"Vitor Braga",1574,249.71
"Rodrigo Barbosa",2774,374.79
"Wallace Medeiros",4607,236.28
"Fabiana Teixeira",4599,846.61
"Giovana Pereira",4335,337.4
"Priscila Barbosa",1415,188.67
"Helena Peixoto",3698,576.7
"Estela Pereira",3872,454.19
"Priscila Barbosa",1415,656.27
"Rodrigo Martins",6813,224.01
"Manuela Rodrigues",4611,724.47
"Estela Serra",3745,392.02
"Gustavo Passos",5687,853.92
"Nicolas Viana",2857,445.16
"Heitor Valentim",4348,449.3
"Roberta Sá",2436,917.87
"Bianca Moura",6829,2.54
"Priscila Medeiros",3145,437.03
"Joaquim Braga",4448,667.43
"Stella Passos",3542,48.31
"Tatiane Soares",5421,574.42
"Lívia Leite",1052,767.26
"Nicole Bezerra",3167,314.86
"Natália Peixoto",4542,357.88
"Clara Passos",1328,292.59
"Lívia Jesus",2148,226.06
"Gabriele Maciel",6885,423.73
"Rodrigo Domingues",1356,906.85
"Bianca Correia",5588,515.03
"Fernanda Monteiro",4830,853.84
"Marcos Cruz",6507,939.43
"Gustavo Pacheco",3779,816.48
"Fábio Barbosa",1201,908.22
"Bianca Ramos",4085,738.97
"Patrícia Teles",2769,881.72
"Bruna Antunes",3836,471.84
"Heitor Castro",6255,38.79
"Pedro Mendes",1930,931.45
"Felipe Oliveira",1260,798.19
"Simone Camargo",1313,691.18
"Pedro Maciel",6824,175.59
"Clara Borges",5863,653.57
"Fabiana Teixeira",4599,1.41
"Juliana Alves",6336,658.82
"Daniel Correia",4454,568.1
"Cristina Aguiar",4325,976.15
"Marta Teles",1593,821.16
"Marcelo Torres",5406,387.66
"Fábio Amorim",1367,570.96
"Samuel Alves",2623,824.14
"Sônia Lacerda",2375,95.94
"André Dias",5947,69.03
"Vivian Oliveira",4062,403.79
"Renata Domingues",2717,812.72
"Gisele Meireles",2941,873.52
"Jefferson Nogueira",4991,291.61
"Joaquim Teixeira",1433,337.38
"Rodrigo Valente",1838,913.33
"Sofia Sá",5245,146.0
"Marcos Pacheco",4754,614.86
"Thiago Torres",1924,838.07
"Heitor Dias",1729,955.6
"Heitor Dias",1729,876.57
"Tatiane Andrade",4239,787.99
"Cristina Novaes",6778,417.17
"Sônia Mendes",4330,829.11
"Vivian Macedo",1069,315.41
"Raquel Farias",5817,863.56
"Renata Domingues",2717,642.25
"Flávio Antunes",5123,7.45
"Marta Siqueira",3717,477.37
"Nicole Antunes",3360,323.92
"Renata Novaes",2683,558.83
"Marcelo Bezerra",2746,19.49
"Elaine Rezende",2930,254.19
"William Gomes",1307,283.54
"Jacqueline Braga",3979,825.52
"Diego Domingues",2845,349.13
"Nicole Neves",6331,257.12
"Rodrigo Arruda",1681,923.65
"Giovana Viana",4027,476.93
"Jorge Gomes",6509,96.97
"Sônia Nascimento",1073,212.48
"Gustavo Muniz",1050,655.23
"Natália Vieira",4038,501.09
"Tatiana Cruz",1686,258.01
"Manuela Soares",1678,796.06
"Natália Alves",1210,560.13
"Vitor Muniz",1612,912.31
"Túlio Costa",1987,600.58
"Stella Ramos",4053,985.5
"Rebeca Marinho",5068,109.66
"Luciana Carvalho",3539,176.69
"Vinícius Martins",2226,181.54
"Bianca Queiroz",2799,90.12
"Paula Lacerda",2700,457.88
"Priscila Medeiros",3145,288.72
"Daniel Freitas",1393,443.89
"Natália Alves",1210,774.97
"Diego Macedo",2236,75.78
"Beatriz Rodrigues",6278,384.07
"João Ramos",2168,125.3
"Larissa Macedo",1506,205.2
"Mariana Jesus",5193,509.66
"Michelle Rocha",6713,435.46
"Bianca Nogueira",6007,985.68
"Sônia Drumond",5040,21.39
"Pedro Sales",5432,819.05
"Raquel Farias",5817,629.54
"Gustavo Xavier",6645,443.6
"Giovana Maia",4405,449.24
"Stella Azevedo",5667,193.81
"Luiza Valentim",5086,957.3
"Cristina Nogueira",5481,481.36
"Rafael Costa",6297,948.89
"Sara Morais",3975,239.92
"Estela Domingues",5652,442.25
"Paula Cardoso",6651,221.24
"Roberta Torres",1933,892.26
"Tatiane Macedo",2708,916.45
"Beatriz Correia",3075,231.25
"Jefferson Bezerra",1191,880.56
"Rodrigo Arruda",4399,472.64
"Bruna Serra",3294,580.29
"Fabiana Neves",2204,583.8
"Diego Medeiros",5544,55.66
"Fábio Dias",1617,579.18
"Sabrina Almeida",3711,622.37
"Gabriele Ribeiro",6112,717.86
"Tainá Amaral",3776,255.75
"Túlio Cavalcanti",6744,200.68
"Priscila Freitas",5393,182.67
"Renan Fonseca",6432,599.21
"Vivian Bittencourt",2297,725.71
"Michelle Dias",3554,409.91
"Ana Farias",6137,109.0
"Sônia Nascimento",1073,712.37
"Luiza Soares",2870,397.47
"Paula Queiroz",1873,159.5
"Rebeca Maciel",1065,630.7
"Jorge Martins",3496,257.19
"Jacqueline Braga",3979,117.03
"Ana Cavalcanti",2352,840.93
"Paula Viana",3704,504.44
"Bruna Tavares",3918,249.24
"Sofia Andrade",3453,969.5
"Flávio Cavalcanti",5981,920.94
"Bianca Silva",4118,6.26
"Vinícius Figueiredo",5465,731.83
"Cristina Lacerda",1305,257.45
"Clara Passos",1328,894.53
"Marta Dias",5313,315.46
"Pedro Maciel",6824,309.52
"Juliana Soares",6284,479.77
"Beatriz Valente",3437,161.34
"Elaine Mendes",5536,673.35
"Tainá Dias",1949,497.61
"Fabiana Ramos",6557,571.28
"Michelle Fonseca",2866,159.5
"Camila Muniz",6166,143.06
"Vanessa Leite",6739,215.59
"Túlio Costa",1987,815.7
"Natália Valente",1330,632.29
"Pedro Pereira",4741,696.07
"Roberta Ferreira",6920,216.22
"Bruna Camargo",6223,561.53
"Gabriel Correia",3198,641.76
"Sofia Batista",3384,521.38
"Beatriz Camargo",6591,360.42
"Stella Gomes",1362,118.61
"Luiza Costa",5114,942.98
"Murilo Cavalcanti",4820,781.92
"Clara Teixeira",4246,699.2
"Rafael Ferreira",4113,31.77
"Juliana Novaes",2850,195.68
"Estela Medeiros",3637,207.19
"Paula Barros",3480,248.42
"Samuel Andrade",3773,257.02
"Jacqueline Castro",5513,964.18
"Vinícius Arruda",1791,826.82
"Jorge Ramos",5291,976.56
"Cristina Figueiredo",6180,840.66
"Diego Bonfim",4806,519.4
"Hugo Silva",6542,176.91
"Flávia Rezende",3313,361.92
"Luciana Meireles",3013,182.62
"Patrícia Morais",2749,84.34
"Ingrid Maia",6391,820.01
"Beatriz Marinho",4370,81.92
"Felipe Monteiro",4734,543.34
"Paula Rodrigues",3372,516.21
"Helena Braga",1515,910.37
"Hugo Moura",6840,181.94
"Gabriele Sales",4203,271.16
"Sandra Arruda",4702,797.33
"Isabela Almeida",5750,717.14
"Yasmin Pereira",1347,31.74
"Cristina Novaes",6778,957.49
"Luciana Carvalho",3539,178.13
"Carlos Chaves",4600,416.72
"Jorge Ramos",5291,286.91
"Cristina Braga",1670,964.15
"Vitor Esteves",6766,863.58
"Patrícia Arruda",6466,16.38
"Bianca Moura",6829,670.98
"William Gomes",1307,27.99
"Tatiane Macedo",2708,962.8
"Igor Alves",3673,964.23
"Manuela Rodrigues",4611,247.58
"Caio Delgado",1520,819.41
"Murilo Campos",5562,928.33
"Flávio Antunes",5123,179.27
"Bianca Maciel",3169,252.35
"Letícia Meireles",2483,732.01
"Letícia Amaral",4783,949.47
"André Dias",5947,8.84
"Caio Morais",6450,571.15
"Marcelo Pinto",1372,451.72
"William Ribeiro",3378,588.74
"João Moura",3753,900.7
"Sônia Magalhães",6879,437.47
"Vivian Farias",2099,422.86
"Wallace Santos",1636,870.4
"Marcos Gomes",6437,814.22
"Kátia Santos",6771,14.77
"Jacqueline Mendes",5592,787.43
